ecco_id,image_count
0296001700,12
0296002300,1
0296100100,1
0296100200,3
0296101000,1
0296101200,2
0296101400,46
0296101501,1
0296101502,3
0296200100,2
0296200200,1
0296200400,61
0296200500,4
0296200600,35
0296200700,10
0296200900,2
0296300100,2
0296300300,2
0296300400,3
0296300500,24
0296300800,5
0296301000,9
0296400103,1
0296400200,81
0296500101,2
0296500102,6
0296500200,1
0296500500,1
0296500600,7
0296500700,11
0296500800,11
0296500900,11
0296501200,8
0296600200,3
0296600300,1
0296600400,3
0296600500,1
0296600600,11
0296600701,54
0296600702,21
0296600703,45
0296600704,50
0296600901,48
0296600902,23
0296600903,45
0296600904,7
0296700200,4
0296700501,1
0296700502,1
0296800100,1
0296800200,3
0296800300,1
0296800400,10
0296800800,21
0296801300,3
0296801400,5
0296801600,1
0296801701,2
0296801900,1
0296802100,4
0296802400,1
0296802500,1
0296900200,2
0296900500,1
0296900600,4
0296900800,1
0296901100,10
0296901300,1
0296901500,1
0296902200,2
0296902300,2
0296902600,3
0296902800,3
0296902900,3
0297000300,11
0297000400,2
0297000500,2
0297000601,2
0297000602,2
0297000700,10
0297000800,2
0297001100,1
0297001200,2
0297001300,2
0297001400,3
0297001600,3
0297001700,3
0297001800,4
0297001900,1
0297002000,6
0297002100,1
0297100400,11
0297100800,11
0297200103,1
0297300105,1
0297400701,36
0297400702,1
0297400703,1
0297400900,1
0297401100,1
0297401200,2
0297401300,2
0297401500,2
0297500200,1
0297500300,34
0297500501,2
0297500603,33
0297500604,33
0297600200,4
0297600300,5
0297600600,5
0297600700,11
0297601200,1
0297601600,1
0297601701,2
0297700200,4
0297700300,1
0297700500,2
0297700600,2
0297701000,3
0297701400,3
0297701500,2
0297701600,10
0297701700,1
0297701800,2
0297701900,1
0297800100,9
0297800200,3
0297800400,11
0297800800,3
0297800900,2
0297801500,2
0297801700,31
0297801800,5
0297801900,2
0297802000,4
0297802600,12
0297900500,1
0297900600,2
0297900800,1
0297901100,3
0297901300,3
0297901500,1
0297901700,2
0297901800,1
0297901900,2
0297902000,1
0297902300,1
0297902400,3
0297902500,2
0297902700,6
0297902800,5
0297903000,4
0297903100,1
0297903200,2
0297903300,1
0297903400,2
0297903500,1
0297903700,1
0298000200,1
0298000300,2
0298000600,1
0298000700,1
0298000800,3
0298000900,2
0298001000,2
0298001300,3
0298001400,2
0298001600,5
0298001800,1
0298001900,2
0298002500,4
0298002600,4
0298002700,3
0298002800,2
0298002900,40
0298003200,2
0298003400,1
0298100100,12
0298100300,3
0298100500,4
0298100900,3
0298101000,1
0298101200,1
0298101300,1
0298101400,1
0298101900,2
0298102000,2
0298102100,1
0298102200,1
0298102300,3
0298102500,1
0298200200,1
0298200400,1
0298200500,2
0298200800,1
0298200900,5
0298201400,1
0298201500,11
0298201600,2
0298300200,4
0298300500,4
0298300800,1
0298300900,29
0298301000,1
0298400100,3
0298400200,1
0298400500,1
0298400600,1
0298400700,2
0298400800,3
0298400900,3
0298401000,5
0298401100,3
0298500100,1
0298500200,1
0298500300,1
0298500500,1
0298500600,10
0298500800,3
0298500900,2
0298501000,31
0298501100,18
0298600100,4
0298600200,4
0298600300,1
0298600800,4
0298600900,3
0298601101,6
0298601200,2
0298601300,6
0298601400,13
0298700100,2
0298800100,2
0298801000,1
0298801200,50
0298801300,14
0298801800,2
0298802000,1
0298802100,2
0298802200,6
0298900100,9
0298900200,2
0298900500,1
0298900600,1
0298900900,2
0298901200,1
0298901400,8
0298901600,1
0298901900,3
0298902200,6
0298902400,1
0298902500,3
0299000101,9
0299000200,3
0299000300,1
0299000400,2
0299000500,6
0299000600,4
0299000700,1
0299000900,2
0299100200,1
0299100300,1
0299100400,3
0299100500,6
0299100600,3
0299100700,2
0299100900,2
0299101000,1
0299101900,2
0299102100,1
0299102200,2
0299200200,2
0299200400,6
0299200500,4
0299200600,60
0299200700,1
0299201000,2
0299201100,3
0299201200,2
0299201900,1
0299202000,1
0299202200,1
0299202300,3
0299300200,43
0299300400,1
0299400200,2
0299400400,1
0299400500,1
0299401300,1
0299401700,13
0299401900,2
0299402000,2
0299402100,2
0299402300,1
0299402800,7
0299403200,3
0299500100,2
0299500400,6
0299500500,1
0299500701,7
0299500702,3
0299501200,5
0299501300,1
0299501501,1
0299501600,1
0299501700,1
0299600500,2
0299600600,1
0299600700,1
0299600800,16
0299700100,7
0299700400,2
0299700500,14
0299700600,28
0299700800,3
0299700900,4
0299701100,14
0299701201,1
0299701202,1
0299701203,1
0299701204,1
0299800100,1
0299800300,3
0299800500,1
0299800701,12
0299800702,9
0299800703,8
0299800704,6
0299801000,6
0299801100,1
0299801200,1
0299801300,9
0299801500,8
0299801600,21
0299801700,2
0299900400,1
0299900600,1
0300000400,3
0300000800,2
0300000900,8
0300001001,6
0300001002,6
0300001100,3
0300001300,4
0300100200,2
0300100400,10
0300100500,4
0300100600,14
0300101000,9
0300101101,13
0300101102,10
0300101103,7
0300200100,1
0300200200,1
0300200300,16
0300200600,11
0300200700,1
0300201100,51
0300201300,1
0300300100,1
0300300202,1
0300300300,11
0300300400,5
0300300601,1
0300300602,2
0300300800,9
0300301000,4
0300400200,1
0300400300,6
0300400500,9
0300400600,11
0300400700,13
0300400800,1
0300401300,4
0300500700,42
0300600100,4
0300600400,3
0300600700,2
0300600800,18
0300600900,1
0300601000,2
0300601100,17
0300700100,2
0300700301,57
0300700302,57
0300700303,52
0300700500,42
0300800100,11
0300800200,2
0300800500,1
0300800600,11
0300800900,7
0300900200,26
0300900600,3
0300901200,2
0300901700,4
0300901800,8
0301000202,2
0301000300,26
0301000400,33
0301000500,3
0301000600,1
0301100200,9
0301100300,7
0301100500,63
0301100600,2
0301100700,4
0301100800,16
0301200401,2
0301200402,1
0301300100,3
0301300200,9
0301300401,9
0301300402,7
0301300501,6
0301300502,17
0301400100,2
0301400300,4
0301400500,1
0301400600,1
0301400800,1
0301400900,2
0301401100,2
0301500201,5
0301500300,7
0301500400,3
0301500500,17
0301500800,10
0301500900,2
0301600100,4
0301600200,4
0301600500,2
0301600600,2
0301600701,5
0301600702,37
0301600800,7
0301600901,3
0301600902,8
0301600903,4
0301602800,6
0301700300,1
0301701000,1
0301701800,1
0301701900,3
0301702300,3
0301800300,2
0301801200,1
0301801700,3
0301801800,29
0301802100,3
0301803100,3
0301803200,2
0301803500,1
0301900100,1
0301900300,2
0301900400,2
0301900801,1
0301901300,1
0301901800,4
0301902100,2
0301902200,2
0301902500,30
0301902700,1
0301902800,2
0302000500,1
0302000600,1
0302000700,11
0302001000,20
0302100100,1
0302100200,1
0302100300,4
0302100400,11
0302100500,1
0302101000,1
0302101100,3
0302101200,22
0302101400,36
0302101500,35
0302101600,1
0302101700,17
0302200101,27
0302200102,25
0302200201,5
0302200202,3
0302200301,2
0302200302,2
0302200400,1
0302200600,2
0302200700,20
0302201300,6
0302202100,1
0302202300,1
0302300100,1
0302300301,43
0302300302,23
0302300500,5
0302300700,1
0302300900,96
0302400403,66
0302400501,71
0302400502,30
0302400503,32
0302400600,4
0302400700,27
0302400800,2
0302400900,1
0302401001,15
0302401002,17
0302500101,13
0302500102,13
0302500103,15
0302500104,15
0302500105,14
0302500106,16
0302500107,19
0302500108,13
0302500109,12
0302500110,14
0302600301,1
0302600600,2
0302600700,45
0302600900,1
0302601000,16
0302601101,12
0302601102,13
0302700201,1
0302700202,2
0302700400,1
0302700500,1
0302700700,2
0302701000,2
0302701100,5
0302701301,114
0302701302,47
0302701400,3
0302800101,9
0302800102,9
0302800103,10
0302800104,8
0302800105,10
0302800106,8
0302800107,6
0302800108,9
0302800109,6
0302900103,5
0303000300,2
0303000400,33
0303000700,1
0303000800,2
0303000900,5
0303001000,3
0303001400,14
0303001501,71
0303001502,99
0303100101,14
0303100102,14
0303100103,17
0303100104,12
0303100105,11
0303100106,18
0303100201,6
0303100202,37
0303200100,14
0303200300,4
0303200400,4
0303200500,2
0303201000,2
0303300200,3
0303400101,14
0303400102,13
0303400400,2
0303400600,32
0303400700,5
0303400800,29
0303400900,3
0303500100,2
0303500200,21
0303500301,5
0303500302,11
0303600200,81
0303600300,1
0303600400,1
0303600500,2
0303600600,5
0303600800,1
0303601000,11
0303601301,1
0303700102,37
0303700200,2
0303700300,4
0303700400,3
0303700500,1
0303700601,1
0303700800,7
0303700900,1
0303701000,2
0303701100,2
0303701200,3
0303701800,1
0303701900,5
0303702000,18
0303702100,14
0303800400,13
0303800500,4
0303800700,18
0303900200,7
0303900300,17
0303900400,10
0303900500,4
0303900600,12
0303900800,2
0304000100,2
0304000400,1
0304000800,3
0304001100,2
0304001300,1
0304001400,7
0304001600,4
0304001800,2
0304002200,1
0304100100,6
0304100300,2
0304100400,10
0304100500,2
0304100700,1
0304101200,3
0304200200,23
0304200500,11
0304200600,2
0304200800,1
0304200900,16
0304300100,3
0304300200,3
0304300400,3
0304301200,2
0304301300,4
0304301500,6
0304301700,2
0304301800,2
0304400100,1
0304400500,2
0304400700,1
0304400801,34
0304400802,51
0304500100,57
0304500301,162
0304500302,41
0304500303,28
0304500304,17
0304600200,1
0304600300,19
0304600500,1
0304700201,86
0304700202,92
0304700203,86
0304700204,3
0304700205,78
0304700206,82
0304700207,93
0304700208,97
0304800100,20
0304800201,1
0304800202,15
0304800300,97
0304800400,2
0304800500,2
0304800600,8
0304800800,4
0304800900,2
0304801300,1
0304802300,2
0304802401,29
0304802402,37
0304900100,29
0304900200,37
0304900700,78
0304900800,17
0305000400,1
0305000500,3
0305000600,1
0305000700,3
0305100400,1
0305100500,1
0305100700,5
0305100800,6
0305100900,5
0305101200,1
0305101700,1
0305102000,1
0305102100,35
0305102201,2
0305102202,2
0305200102,2
0305200202,1
0305200300,1
0305200500,62
0305300100,1
0305300400,2
0305300500,42
0305300600,2
0305300700,66
0305300900,3
0305301200,1
0305301400,1
0305301500,1
0305301700,1
0305301900,3
0305302000,26
0305400200,1
0305400400,1
0305400800,35
0305400901,29
0305400902,3
0305401000,1
0305401200,2
0305401300,17
0305401700,4
0305500100,86
0305500200,2
0305500301,9
0305500302,47
0305500400,2
0305500500,2
0305500600,1
0305500700,1
0305600300,9
0305600400,4
0305600600,2
0305600900,4
0305601200,2
0305700100,30
0305700200,11
0305700700,2
0305701000,1
0305701300,1
0305701600,1
0305701800,65
0305702000,6
0305702101,2
0305702102,2
0305702200,30
0305702300,9
0305800101,5
0305800102,1
0305800103,1
0305800104,1
0305800300,46
0305800400,25
0305800600,5
0305800900,5
0305801000,1
0305801200,4
0305801300,5
0305801400,1
0305801500,2
0305900101,140
0305900102,140
0305900200,3
0305900500,6
0305900600,6
0305900700,1
0305900800,1
0305901100,55
0305901200,2
0305901500,4
0305901703,82
0306000300,2
0306000400,2
0306000600,6
0306000800,2
0306001000,2
0306001100,32
0306001200,15
0306001300,1
0306001500,10
0306001700,2
0306001800,10
0306001900,3
0306002000,2
0306200101,25
0306200102,25
0306200103,16
0306200104,14
0306200201,1
0306200500,1
0306200800,2
0306200900,4
0306201100,4
0306300101,8
0306300102,26
0306300103,11
0306300104,18
0306300105,12
0306300106,5
0306300107,10
0306400600,1
0306400800,20
0306401101,1
0306401102,1
0306401104,1
0306401200,30
0306401302,1
0306401500,19
0306401600,21
0306500102,1
0306500400,77
0306500600,7
0306500800,4
0306501000,1
0306600202,3
0306600300,5
0306600600,1
0306700200,3
0306700301,3
0306700600,9
0306700700,41
0306700800,1
0306701200,1
0306800100,12
0306800200,14
0306800300,7
0306800700,15
0306800800,10
0306801200,3
0306900102,2
0306900200,9
0306900300,4
0306900401,5
0306900402,19
0306900501,33
0306900502,27
0306900600,11
0307000101,2
0307200103,1
0307300100,5
0307300200,132
0307300500,2
0307300600,9
0307300800,28
0307300900,1
0307301000,2
0307301200,1
0307400100,9
0307400200,7
0307400300,9
0307400502,2
0307400600,7
0307400700,33
0307400800,24
0307401000,1
0307500100,4
0307500300,1
0307500500,1
0307500600,1
0307500800,68
0307501000,1
0307501400,2
0307502000,2
0307502100,2
0307600100,1
0307600300,3
0307600400,6
0307601200,2
0307601600,6
0307601800,1
0307700300,4
0307700400,1
0307700501,7
0307700600,16
0307700900,6
0307701000,1
0307701300,1
0307701500,2
0307701600,1
0307800101,1
0307800102,1
0307800400,28
0307800501,5
0307800502,15
0307900200,1
0307900301,24
0307900302,25
0307900400,24
0308000400,27
0308000500,2
0308000700,1
0308100100,2
0308100800,6
0308100901,3
0308100902,5
0308200300,23
0308200600,57
0308200800,57
0308201200,31
0308201300,9
0308300100,29
0308300200,1
0308300300,2
0308300400,2
0308300700,1
0308301100,5
0308301300,4
0308301400,1
0308301600,7
0308301700,1
0308301800,5
0308302100,2
0308302500,1
0308400100,6
0308400200,6
0308400300,17
0308400400,15
0308400500,1
0308400600,31
0308400800,24
0308400900,27
0308500100,15
0308500300,14
0308500400,5
0308500500,2
0308500600,2
0308500800,11
0308600200,13
0308600400,7
0308600600,2
0308600700,2
0308700101,1
0308700102,2
0308800200,3
0308801000,23
0308801400,6
0308801600,1
0308802000,112
0308900100,41
0308900200,1
0308900300,3
0308900400,12
0308900500,12
0308900600,6
0308900700,1
0308900800,2
0308900900,1
0308901000,1
0308901100,1
0308901200,3
0309000400,4
0309000900,2
0309001200,2
0309001300,1
0309001400,2
0309001800,1
0309001900,2
0309002000,2
0309002600,3
0309002700,2
0309003000,1
0309003300,4
0309003400,16
0309003500,18
0309100500,3
0309100800,4
0309100900,2
0309101000,6
0309101100,6
0309101300,3
0309101400,2
0309101600,2
0309101700,4
0309101800,2
0309101900,1
0309102000,1
0309102100,15
0309102200,6
0309200700,29
0309201000,10
0309300400,7
0309300802,2
0309300900,12
0309400101,6
0309500500,2
0309500600,4
0309600100,21
0309600200,10
0309600301,4
0309600302,7
0309700101,14
0309700200,2
0309700301,30
0309700302,17
0309700303,22
0309700304,17
0309700401,15
0309700402,9
0309800101,3
0309800102,9
0309800300,5
0310100101,2
0310100102,2
0310200103,1
0310200104,1
0310300101,61
0310300102,53
0310300200,1
0310300301,1
0310300302,1
0310300400,10
0310400101,8
0310400102,26
0310500101,46
0310500102,49
0310500203,46
0310500204,42
0310500301,1
0310500600,1
0310600101,1
0310600105,5
0310600106,4
0310600201,7
0310600202,1
0310600300,31
0310600500,3
0310600600,1
0310600700,2
0310600900,9
0310601000,2
0310700101,2
0310700102,2
0310700201,18
0310700202,25
0310700400,1
0310800200,4
0310800400,2
0310800601,1
0310800602,1
0310800605,2
0310800703,1
0310900300,5
0310900400,3
0310900500,2
0310900600,4
0310900800,1
0310900900,1
0310901200,8
0310901301,10
0310901302,2
0310901303,2
0310901304,2
0311000100,10
0311000200,11
0311000400,1
0311000700,4
0311001000,1
0311001400,8
0311001500,6
0311001701,14
0311001702,18
0311100301,13
0311100302,17
0311100401,48
0311100402,20
0311100403,43
0311100404,48
0311100501,2
0311100502,1
0311100503,1
0311100504,2
0311100700,4
0311200100,24
0311200400,15
0311200500,1
0311200700,5
0311200800,1
0311200900,2
0311201000,1
0311201200,12
0311300300,2
0311300400,2
0311300500,2
0311300700,7
0311301001,30
0311301002,53
0311400201,124
0311400202,74
0311400400,2
0311400500,2
0311400600,1
0311400800,1
0311400901,102
0311400902,102
0311401000,14
0311401100,2
0311500200,2
0311500501,11
0311500502,6
0311500503,7
0311500504,11
0311500600,4
0311600100,3
0311600400,2
0311600800,3
0311601100,1
0311700200,2
0311700600,2
0311701000,2
0311701300,1
0311701500,1
0311800100,5
0311800400,7
0311800500,5
0311800900,2
0311801000,1
0311801100,2
0311801200,4
0311801300,1
0311801400,1
0311801500,13
0311801600,2
0311801700,2
0311801800,3
0311802300,8
0311802500,1
0311900400,4
0311900500,2
0312000101,103
0312000102,85
0312100100,8
0312100300,5
0312100700,4
0312101100,21
0312200101,35
0312200102,27
0312200200,3
0312200400,2
0312200701,2
0312200702,5
0312300101,29
0312300102,34
0312300103,39
0312300200,7
0312400100,5
0312400201,6
0312500102,19
0312500200,3
0312500400,2
0312500500,2
0312600100,147
0312600200,4
0312600300,110
0312600500,4
0312600600,4
0312600801,11
0312600802,8
0312700100,1
0312700200,23
0312700300,20
0312800101,143
0312800202,123
0312800300,2
0312800400,5
0312900101,4
0312900102,3
0312900200,7
0312900300,26
0312900400,59
0313000100,19
0313000200,7
0313100101,1
0313100102,1
0313200103,1
0313200104,2
0313300100,1
0313300300,30
0313500101,1
0313500102,1
0313600103,1
0313600104,1
0313700101,1
0313700102,2
0313700103,1
0313800104,2
0313800301,9
0313800302,7
0313800402,8
0313900100,1
0313900200,1
0313900300,3
0313900600,5
0313900700,1
0313900800,5
0313900900,2
0313901100,8
0314000300,2
0314000600,21
0314000800,2
0314001000,4
0314001100,1
0314001301,16
0314001302,11
0314001400,10
0314100100,44
0314100200,1
0314100300,50
0314200100,32
0314200200,44
0314300400,38
0314300500,7
0314300600,9
0314300900,1
0314301000,2
0314301200,4
0314301300,31
0314400101,76
0314400102,41
0314400103,61
0314400104,96
0314400105,110
0314400309,2
0314400408,4
0314500100,1
0314500200,5
0314500300,1
0314500500,37
0314500700,6
0314600101,6
0314600102,4
0314600103,3
0314600104,2
0314600105,3
0314600106,3
0314600107,3
0314600108,6
0314700100,20
0314700201,33
0314700202,13
0314700203,27
0314700204,28
0314700300,45
0314800200,12
0314800304,6
0314800401,5
0314800402,6
0314800403,10
0314800404,8
0314800800,3
0314900400,2
0315000101,18
0315000102,24
0315000300,2
0315000400,6
0315000501,116
0315000502,102
0315000700,76
0315100101,4
0315200102,3
0315300103,4
0315300104,3
0315400400,2
0315400500,5
0315400600,2
0315400800,1
0315400900,2
0315401100,1
0315401200,4
0315401400,4
0315500101,190
0315500102,124
0315500300,2
0315500500,11
0315600101,1
0315700102,1
0315700103,2
0315800101,14
0315800102,4
0315900103,2
0316000101,42
0316100102,68
0316100300,4
0316200400,5
0316200500,2
0316200800,15
0316200900,2
0316201100,2
0316201200,2
0316201500,15
0316201800,1
0316202000,1
0316202100,1
0316202401,1
0316202600,2
0316300102,2
0316400200,1
0316400500,6
0316400600,2
0316400700,63
0316400800,4
0316400900,1
0316401200,4
0316401500,8
0316401700,4
0316500100,5
0316500700,4
0316501200,3
0316501300,2
0316501400,4
0316501700,1
0316502000,1
0316502200,1
0316600101,15
0316600102,3
0316600200,3
0316600300,5
0316700200,1
0316700400,5
0316700800,1
0316700900,12
0316701001,110
0316701002,99
0316701003,8
0316701004,5
0316800100,3
0316800200,1
0316800700,12
0316800800,4
0316801100,3
0316801300,3
0316801500,2
0316900300,8
0316900500,1
0316901200,2
0316901300,2
0316901500,1
0316901700,1
0316902000,7
0316902200,4
0316902400,2
0316902500,7
0317000100,1
0317000200,18
0317000400,2
0317000600,4
0317000800,1
0317000900,2
0317001000,1
0317100101,5
0317100102,6
0317100103,5
0317200104,9
0317200105,3
0317200106,4
0317300107,5
0317300300,7
0317400200,7
0317400300,2
0317400600,10
0317400700,3
0317401100,2
0317401200,2
0317401500,1
0317401600,6
0317401900,1
0317402000,1
0317402700,1
0317402800,2
0317500101,5
0317500102,4
0317500103,72
0317500104,54
0317500200,1
0317500400,1
0317500700,2
0317600100,1
0317600500,8
0317700100,14
0317800100,3
0317900500,18
0317900600,66
0318000100,8
0318000600,1
0318000700,1
0318000900,1
0318001100,22
0318100101,16
0318100102,24
0318100500,1
0318100700,1
0318100900,1
0318101100,1
0318200100,37
0318200600,1
0318200700,8
